match_id,league_id,week,date,home_team_id,home_team,home_goals,away_team_id,away_team,away_goals,season,home_footballer_id,away_footballer_id,is_played
1907,pl1,Week 16,2022-11-04,20,Legia Warszawa,2,28,Lechia Gdansk,1,22/23,565,772,True
1908,pl1,Week 16,2022-11-05,25,Cracovia,1,23,Jagiellonia Bialystok,0,22/23,696,629,True
1909,pl1,Week 16,2022-11-05,27,Pogon Szczecin,1,29,Górnik Zabrze,4,22/23,740,796,True
1910,pl1,Week 16,2022-11-06,31,Widzew Lodz,1,35,Radomiak Radom,3,22/23,839,969,True
1911,pl1,Week 16,2022-11-06,21,Lech Poznan,3,33,Korona Kielce,2,22/23,571,887,True
1912,pl1,Week 17,2022-11-12,33,Korona Kielce,0,31,Widzew Lodz,1,22/23,887,839,True
1913,pl1,Week 17,2022-11-12,23,Jagiellonia Bialystok,1,21,Lech Poznan,2,22/23,629,571,True
1914,pl1,Week 17,2022-11-12,26,Zaglebie Lubin,1,22,Raków Częstochowa,2,22/23,707,604,True
1915,pl1,Week 17,2022-11-13,35,Radomiak Radom,1,27,Pogon Szczecin,2,22/23,969,740,True
1916,pl1,Week 17,2022-11-13,28,Lechia Gdansk,1,30,Piast Gliwice,3,22/23,772,823,True
1917,pl1,Week 17,2022-11-13,24,Slask Wroclaw,0,20,Legia Warszawa,0,22/23,663,565,True
1918,pl1,Week 18,2023-01-27,32,Stal Mielec,0,21,Lech Poznan,0,22/23,875,571,True
1919,pl1,Week 18,2023-01-28,31,Widzew Lodz,3,27,Pogon Szczecin,3,22/23,839,740,True
1920,pl1,Week 18,2023-01-28,24,Slask Wroclaw,0,26,Zaglebie Lubin,3,22/23,663,707,True
1921,pl1,Week 18,2023-01-29,30,Piast Gliwice,1,23,Jagiellonia Bialystok,1,22/23,823,629,True
1922,pl1,Week 18,2023-01-29,20,Legia Warszawa,3,33,Korona Kielce,2,22/23,565,887,True
1923,pl1,Week 18,2023-01-30,25,Cracovia,2,29,Górnik Zabrze,0,22/23,696,796,True
1924,pl1,Week 19,2023-02-03,31,Widzew Lodz,1,23,Jagiellonia Bialystok,1,22/23,839,629,True
1925,pl1,Week 19,2023-02-04,22,Raków Częstochowa,1,30,Piast Gliwice,0,22/23,604,823,True
1926,pl1,Week 19,2023-02-04,29,Górnik Zabrze,1,28,Lechia Gdansk,1,22/23,796,772,True
1927,pl1,Week 19,2023-02-04,26,Zaglebie Lubin,1,20,Legia Warszawa,2,22/23,707,565,True
1928,pl1,Week 19,2023-02-05,35,Radomiak Radom,1,32,Stal Mielec,0,22/23,969,875,True
1929,pl1,Week 19,2023-02-05,27,Pogon Szczecin,0,24,Slask Wroclaw,2,22/23,740,663,True
1930,pl1,Week 19,2023-02-06,33,Korona Kielce,2,25,Cracovia,1,22/23,887,696,True
1931,pl1,Week 20,2023-02-10,32,Stal Mielec,0,22,Raków Częstochowa,0,22/23,875,604,True
1932,pl1,Week 20,2023-02-10,28,Lechia Gdansk,0,31,Widzew Lodz,0,22/23,772,839,True
1933,pl1,Week 20,2023-02-11,24,Slask Wroclaw,1,33,Korona Kielce,1,22/23,663,887,True
1934,pl1,Week 20,2023-02-11,23,Jagiellonia Bialystok,2,27,Pogon Szczecin,0,22/23,629,740,True
1935,pl1,Week 20,2023-02-12,26,Zaglebie Lubin,0,30,Piast Gliwice,2,22/23,707,823,True
1936,pl1,Week 20,2023-02-12,29,Górnik Zabrze,0,35,Radomiak Radom,0,22/23,796,969,True
1937,pl1,Week 20,2023-02-12,20,Legia Warszawa,2,25,Cracovia,2,22/23,565,696,True
1938,pl1,Week 21,2023-02-17,25,Cracovia,2,32,Stal Mielec,1,22/23,696,875,True
1939,pl1,Week 21,2023-02-17,31,Widzew Lodz,1,24,Slask Wroclaw,0,22/23,839,663,True
1940,pl1,Week 21,2023-02-18,33,Korona Kielce,1,28,Lechia Gdansk,0,22/23,887,772,True
1941,pl1,Week 21,2023-02-18,22,Raków Częstochowa,2,29,Górnik Zabrze,0,22/23,604,796,True
1942,pl1,Week 21,2023-02-19,21,Lech Poznan,1,26,Zaglebie Lubin,2,22/23,571,707,True
1943,pl1,Week 21,2023-02-19,30,Piast Gliwice,0,20,Legia Warszawa,1,22/23,823,565,True
1944,pl1,Week 21,2023-02-20,35,Radomiak Radom,0,23,Jagiellonia Bialystok,0,22/23,969,629,True
1945,pl1,Week 22,2023-02-24,23,Jagiellonia Bialystok,1,22,Raków Częstochowa,2,22/23,629,604,True
1946,pl1,Week 22,2023-02-24,20,Legia Warszawa,2,31,Widzew Lodz,2,22/23,565,839,True
1947,pl1,Week 22,2023-02-25,30,Piast Gliwice,2,25,Cracovia,1,22/23,823,696,True
1948,pl1,Week 22,2023-02-25,28,Lechia Gdansk,1,35,Radomiak Radom,3,22/23,772,969,True
1949,pl1,Week 22,2023-02-26,32,Stal Mielec,0,29,Górnik Zabrze,1,22/23,875,796,True
1950,pl1,Week 22,2023-02-26,24,Slask Wroclaw,2,21,Lech Poznan,1,22/23,663,571,True
1951,pl1,Week 23,2023-03-03,32,Stal Mielec,0,30,Piast Gliwice,2,22/23,875,823,True
1952,pl1,Week 23,2023-03-03,21,Lech Poznan,5,28,Lechia Gdansk,0,22/23,571,772,True
1953,pl1,Week 23,2023-03-04,29,Górnik Zabrze,0,20,Legia Warszawa,1,22/23,796,565,True
1954,pl1,Week 23,2023-03-05,27,Pogon Szczecin,0,22,Raków Częstochowa,2,22/23,740,604,True
1955,pl1,Week 23,2023-03-05,25,Cracovia,1,24,Slask Wroclaw,1,22/23,696,663,True
1956,pl1,Week 23,2023-03-06,35,Radomiak Radom,0,26,Zaglebie Lubin,1,22/23,969,707,True
1957,pl1,Week 24,2023-03-10,22,Raków Częstochowa,4,24,Slask Wroclaw,1,22/23,604,663,True
1958,pl1,Week 24,2023-03-11,33,Korona Kielce,2,35,Radomiak Radom,1,22/23,887,969,True
1959,pl1,Week 24,2023-03-11,26,Zaglebie Lubin,0,27,Pogon Szczecin,1,22/23,707,740,True
1960,pl1,Week 24,2023-03-11,23,Jagiellonia Bialystok,2,29,Górnik Zabrze,1,22/23,629,796,True
1961,pl1,Week 24,2023-03-12,30,Piast Gliwice,1,21,Lech Poznan,1,22/23,823,571,True
1962,pl1,Week 24,2023-03-12,20,Legia Warszawa,2,32,Stal Mielec,0,22/23,565,875,True
1963,pl1,Week 25,2023-03-17,35,Radomiak Radom,0,20,Legia Warszawa,2,22/23,969,565,True
1964,pl1,Week 25,2023-03-18,24,Slask Wroclaw,1,32,Stal Mielec,1,22/23,663,875,True
1965,pl1,Week 25,2023-03-18,23,Jagiellonia Bialystok,2,26,Zaglebie Lubin,2,22/23,629,707,True
1966,pl1,Week 25,2023-03-18,27,Pogon Szczecin,0,33,Korona Kielce,0,22/23,740,887,True
1967,pl1,Week 25,2023-03-18,22,Raków Częstochowa,4,25,Cracovia,1,22/23,604,696,True
1968,pl1,Week 25,2023-03-19,31,Widzew Lodz,1,21,Lech Poznan,2,22/23,839,571,True
1969,pl1,Week 26,2023-03-31,30,Piast Gliwice,1,29,Górnik Zabrze,0,22/23,823,796,True
1970,pl1,Week 26,2023-04-01,20,Legia Warszawa,3,22,Raków Częstochowa,1,22/23,565,604,True
1971,pl1,Week 26,2023-04-01,28,Lechia Gdansk,0,24,Slask Wroclaw,0,22/23,772,663,True
1972,pl1,Week 26,2023-04-02,25,Cracovia,1,31,Widzew Lodz,1,22/23,696,839,True
1973,pl1,Week 26,2023-04-02,21,Lech Poznan,2,27,Pogon Szczecin,2,22/23,571,740,True
1974,pl1,Week 26,2023-04-03,32,Stal Mielec,1,23,Jagiellonia Bialystok,1,22/23,875,629,True
1975,pl1,Week 27,2023-04-06,24,Slask Wroclaw,0,30,Piast Gliwice,1,22/23,663,823,True
1976,pl1,Week 27,2023-04-06,29,Górnik Zabrze,1,33,Korona Kielce,1,22/23,796,887,True
1977,pl1,Week 27,2023-04-08,31,Widzew Lodz,0,32,Stal Mielec,2,22/23,839,875,True
1978,pl1,Week 27,2023-04-08,27,Pogon Szczecin,3,25,Cracovia,2,22/23,740,696,True
1979,pl1,Week 27,2023-04-10,23,Jagiellonia Bialystok,1,28,Lechia Gdansk,0,22/23,629,772,True
1980,pl1,Week 27,2023-04-10,35,Radomiak Radom,0,22,Raków Częstochowa,0,22/23,969,604,True
1981,pl1,Week 28,2023-04-14,26,Zaglebie Lubin,0,29,Górnik Zabrze,2,22/23,707,796,True
1982,pl1,Week 28,2023-04-15,25,Cracovia,3,35,Radomiak Radom,0,22/23,696,969,True
1983,pl1,Week 28,2023-04-15,33,Korona Kielce,2,23,Jagiellonia Bialystok,1,22/23,887,629,True
1984,pl1,Week 28,2023-04-15,28,Lechia Gdansk,0,27,Pogon Szczecin,1,22/23,772,740,True
1985,pl1,Week 28,2023-04-16,22,Raków Częstochowa,2,31,Widzew Lodz,0,22/23,604,839,True
1986,pl1,Week 28,2023-04-16,20,Legia Warszawa,2,21,Lech Poznan,2,22/23,565,571,True
1987,pl1,Week 29,2023-04-22,28,Lechia Gdansk,1,25,Cracovia,2,22/23,772,696,True
1988,pl1,Week 29,2023-04-22,27,Pogon Szczecin,4,32,Stal Mielec,2,22/23,740,875,True
1989,pl1,Week 29,2023-04-23,33,Korona Kielce,2,26,Zaglebie Lubin,2,22/23,887,707,True
1990,pl1,Week 29,2023-04-23,31,Widzew Lodz,2,30,Piast Gliwice,3,22/23,839,823,True
1991,pl1,Week 29,2023-04-23,29,Górnik Zabrze,2,24,Slask Wroclaw,0,22/23,796,663,True
1992,pl1,Week 29,2023-04-24,35,Radomiak Radom,1,21,Lech Poznan,1,22/23,969,571,True
1993,pl1,Week 30,2023-04-28,22,Raków Częstochowa,4,28,Lechia Gdansk,0,22/23,604,772,True
1994,pl1,Week 30,2023-04-29,26,Zaglebie Lubin,2,31,Widzew Lodz,0,22/23,707,839,True
1995,pl1,Week 30,2023-04-29,30,Piast Gliwice,0,27,Pogon Szczecin,0,22/23,823,740,True
1996,pl1,Week 30,2023-04-30,24,Slask Wroclaw,0,35,Radomiak Radom,1,22/23,663,969,True
1997,pl1,Week 30,2023-04-30,32,Stal Mielec,2,33,Korona Kielce,1,22/23,875,887,True
1998,pl1,Week 30,2023-04-30,21,Lech Poznan,0,29,Górnik Zabrze,1,22/23,571,796,True
1999,pl1,Week 31,2023-05-05,23,Jagiellonia Bialystok,1,24,Slask Wroclaw,1,22/23,629,663,True
2000,pl1,Week 31,2023-05-06,35,Radomiak Radom,0,30,Piast Gliwice,1,22/23,969,823,True
2001,pl1,Week 31,2023-05-06,21,Lech Poznan,3,25,Cracovia,0,22/23,571,696,True
2002,pl1,Week 31,2023-05-06,28,Lechia Gdansk,1,26,Zaglebie Lubin,3,22/23,772,707,True
2003,pl1,Week 31,2023-05-07,33,Korona Kielce,1,22,Raków Częstochowa,0,22/23,887,604,True
2004,pl1,Week 31,2023-05-07,27,Pogon Szczecin,2,20,Legia Warszawa,1,22/23,740,565,True
2005,pl1,Week 32,2023-05-12,30,Piast Gliwice,2,33,Korona Kielce,1,22/23,823,887,True
2006,pl1,Week 32,2023-05-12,20,Legia Warszawa,5,23,Jagiellonia Bialystok,1,22/23,565,629,True
2007,pl1,Week 32,2023-05-13,25,Cracovia,0,26,Zaglebie Lubin,1,22/23,696,707,True
2008,pl1,Week 32,2023-05-13,31,Widzew Lodz,2,29,Górnik Zabrze,3,22/23,839,796,True
2009,pl1,Week 32,2023-05-14,32,Stal Mielec,0,28,Lechia Gdansk,0,22/23,875,772,True
2010,pl1,Week 32,2023-05-14,22,Raków Częstochowa,0,21,Lech Poznan,2,22/23,604,571,True
2011,pl1,Week 33,2023-05-19,26,Zaglebie Lubin,2,32,Stal Mielec,0,22/23,707,875,True
2012,pl1,Week 33,2023-05-19,33,Korona Kielce,0,21,Lech Poznan,3,22/23,887,571,True
2013,pl1,Week 33,2023-05-20,23,Jagiellonia Bialystok,1,25,Cracovia,1,22/23,629,696,True
2014,pl1,Week 33,2023-05-20,29,Górnik Zabrze,2,27,Pogon Szczecin,1,22/23,796,740,True
2015,pl1,Week 33,2023-05-20,28,Lechia Gdansk,1,20,Legia Warszawa,0,22/23,772,565,True
2016,pl1,Week 33,2023-05-21,35,Radomiak Radom,3,31,Widzew Lodz,1,22/23,969,839,True
2017,pl1,Week 34,2023-05-27,21,Lech Poznan,2,23,Jagiellonia Bialystok,0,22/23,571,629,True
2018,pl1,Week 34,2023-05-27,20,Legia Warszawa,3,24,Slask Wroclaw,1,22/23,565,663,True
2019,pl1,Week 34,2023-05-27,30,Piast Gliwice,3,28,Lechia Gdansk,0,22/23,823,772,True
2020,pl1,Week 34,2023-05-27,27,Pogon Szczecin,4,35,Radomiak Radom,0,22/23,740,969,True
2021,pl1,Week 34,2023-05-27,22,Raków Częstochowa,1,26,Zaglebie Lubin,1,22/23,604,707,True
2022,pl1,Week 34,2023-05-27,31,Widzew Lodz,0,33,Korona Kielce,3,22/23,839,887,True
2023,pl1,Week 1,2023-07-22,32,Stal Mielec,2,25,Cracovia,2,23/24,875,696,True
2024,pl1,Week 1,2023-07-22,22,Raków Częstochowa,3,23,Jagiellonia Bialystok,0,23/24,604,629,True
2025,pl1,Week 1,2023-07-22,30,Piast Gliwice,1,21,Lech Poznan,2,23/24,823,571,True
2026,pl1,Week 1,2023-07-23,29,Górnik Zabrze,0,35,Radomiak Radom,2,23/24,796,969,True
2027,pl1,Week 1,2023-07-23,31,Widzew Lodz,3,37,Puszcza Niepolomice,2,23/24,839,1001,True
2028,pl1,Week 1,2023-07-24,33,Korona Kielce,1,24,Slask Wroclaw,1,23/24,887,663,True
2029,pl1,Week 2,2023-07-29,23,Jagiellonia Bialystok,4,37,Puszcza Niepolomice,1,23/24,629,1001,True
2030,pl1,Week 2,2023-07-29,24,Slask Wroclaw,1,26,Zaglebie Lubin,2,23/24,663,707,True
2031,pl1,Week 2,2023-07-30,32,Stal Mielec,0,30,Piast Gliwice,0,23/24,875,823,True
2032,pl1,Week 2,2023-07-30,21,Lech Poznan,2,35,Radomiak Radom,0,23/24,571,969,True
2033,pl1,Week 2,2023-07-30,27,Pogon Szczecin,2,31,Widzew Lodz,1,23/24,740,839,True
2034,pl1,Week 2,2023-07-30,25,Cracovia,,20,Legia Warszawa,,23/24,696,565,False
2035,pl1,Week 2,2023-07-30,33,Korona Kielce,,22,Raków Częstochowa,,23/24,887,604,False
2036,pl1,Week 2,2023-12-20,25,Cracovia,2,20,Legia Warszawa,0,23/24,696,565,True
2037,pl1,Week 2,2024-03-13,33,Korona Kielce,0,22,Raków Częstochowa,2,23/24,887,604,True
2038,pl1,Week 3,2023-08-04,23,Jagiellonia Bialystok,2,31,Widzew Lodz,1,23/24,629,839,True
2039,pl1,Week 3,2023-08-05,29,Górnik Zabrze,0,30,Piast Gliwice,0,23/24,796,823,True
2040,pl1,Week 3,2023-08-05,35,Radomiak Radom,0,25,Cracovia,1,23/24,969,696,True
2041,pl1,Week 3,2023-08-06,24,Slask Wroclaw,,27,Pogon Szczecin,,23/24,663,740,False
2042,pl1,Week 3,2023-08-06,26,Zaglebie Lubin,1,21,Lech Poznan,1,23/24,707,571,True
2043,pl1,Week 3,2023-08-07,37,Puszcza Niepolomice,1,32,Stal Mielec,0,23/24,1001,875,True
2044,pl1,Week 3,2023-08-30,27,Pogon Szczecin,0,24,Slask Wroclaw,2,23/24,740,663,True
2045,pl1,Week 4,2023-08-11,25,Cracovia,2,26,Zaglebie Lubin,1,23/24,696,707,True
2046,pl1,Week 4,2023-08-11,30,Piast Gliwice,2,22,Raków Częstochowa,1,23/24,823,604,True
2047,pl1,Week 4,2023-08-12,32,Stal Mielec,3,24,Slask Wroclaw,1,23/24,875,663,True
2048,pl1,Week 4,2023-08-12,33,Korona Kielce,0,29,Górnik Zabrze,1,23/24,887,796,True
2049,pl1,Week 4,2023-08-13,27,Pogon Szczecin,0,35,Radomiak Radom,2,23/24,740,969,True
2050,pl1,Week 4,2023-08-13,37,Puszcza Niepolomice,1,20,Legia Warszawa,1,23/24,1001,565,True
2051,pl1,Week 4,2023-08-14,21,Lech Poznan,,23,Jagiellonia Bialystok,,23/24,571,629,False
2052,pl1,Week 4,2023-10-24,21,Lech Poznan,3,23,Jagiellonia Bialystok,3,23/24,571,629,True
2053,pl1,Week 5,2023-08-18,26,Zaglebie Lubin,1,37,Puszcza Niepolomice,0,23/24,707,1001,True
2054,pl1,Week 5,2023-08-18,29,Górnik Zabrze,1,31,Widzew Lodz,1,23/24,796,839,True
2055,pl1,Week 5,2023-08-19,22,Raków Częstochowa,2,32,Stal Mielec,0,23/24,604,875,True
2056,pl1,Week 5,2023-08-20,24,Slask Wroclaw,3,21,Lech Poznan,1,23/24,663,571,True
2057,pl1,Week 5,2023-08-20,20,Legia Warszawa,1,33,Korona Kielce,0,23/24,565,887,True
2058,pl1,Week 5,2023-08-21,25,Cracovia,1,30,Piast Gliwice,1,23/24,696,823,True
2059,pl1,Week 6,2023-08-25,32,Stal Mielec,2,35,Radomiak Radom,0,23/24,875,969,True
2060,pl1,Week 6,2023-08-25,31,Widzew Lodz,0,24,Slask Wroclaw,2,23/24,839,663,True
2061,pl1,Week 6,2023-08-26,21,Lech Poznan,,22,Raków Częstochowa,,23/24,571,604,False
2062,pl1,Week 6,2023-08-27,33,Korona Kielce,2,26,Zaglebie Lubin,0,23/24,887,707,True
2063,pl1,Week 6,2023-08-27,23,Jagiellonia Bialystok,4,29,Górnik Zabrze,1,23/24,629,796,True
2064,pl1,Week 6,2023-08-27,27,Pogon Szczecin,,20,Legia Warszawa,,23/24,740,565,False
2065,pl1,Week 6,2023-09-27,27,Pogon Szczecin,3,20,Legia Warszawa,4,23/24,740,565,True
2066,pl1,Week 6,2023-09-28,21,Lech Poznan,4,22,Raków Częstochowa,1,23/24,571,604,True
2067,pl1,Week 7,2023-09-02,35,Radomiak Radom,1,30,Piast Gliwice,1,23/24,969,823,True
2068,pl1,Week 7,2023-09-02,25,Cracovia,0,33,Korona Kielce,0,23/24,696,887,True
2069,pl1,Week 7,2023-09-02,21,Lech Poznan,1,29,Górnik Zabrze,1,23/24,571,796,True
2070,pl1,Week 7,2023-09-03,24,Slask Wroclaw,2,23,Jagiellonia Bialystok,1,23/24,663,629,True
2071,pl1,Week 7,2023-09-03,26,Zaglebie Lubin,1,27,Pogon Szczecin,0,23/24,707,740,True
2072,pl1,Week 7,2023-09-03,20,Legia Warszawa,3,31,Widzew Lodz,1,23/24,565,839,True
2073,pl1,Week 7,2023-09-03,22,Raków Częstochowa,2,37,Puszcza Niepolomice,0,23/24,604,1001,True
2074,pl1,Week 8,2023-09-15,37,Puszcza Niepolomice,1,24,Slask Wroclaw,3,23/24,1001,663,True
2075,pl1,Week 8,2023-09-16,27,Pogon Szczecin,3,33,Korona Kielce,1,23/24,740,887,True
2076,pl1,Week 8,2023-09-16,30,Piast Gliwice,1,20,Legia Warszawa,1,23/24,823,565,True
2077,pl1,Week 8,2023-09-17,23,Jagiellonia Bialystok,3,35,Radomiak Radom,2,23/24,629,969,True
2078,pl1,Week 8,2023-09-17,31,Widzew Lodz,2,25,Cracovia,0,23/24,839,696,True
2079,pl1,Week 8,2023-09-18,32,Stal Mielec,4,26,Zaglebie Lubin,2,23/24,875,707,True
2080,pl1,Week 9,2023-09-22,33,Korona Kielce,1,31,Widzew Lodz,1,23/24,887,839,True
2081,pl1,Week 9,2023-09-23,35,Radomiak Radom,1,37,Puszcza Niepolomice,1,23/24,969,1001,True
2082,pl1,Week 9,2023-09-23,24,Slask Wroclaw,1,30,Piast Gliwice,0,23/24,663,823,True
2083,pl1,Week 9,2023-09-23,25,Cracovia,1,27,Pogon Szczecin,5,23/24,696,740,True
2084,pl1,Week 9,2023-09-23,21,Lech Poznan,2,32,Stal Mielec,1,23/24,571,875,True
2085,pl1,Week 9,2023-09-24,20,Legia Warszawa,2,29,Górnik Zabrze,1,23/24,565,796,True
2086,pl1,Week 10,2023-09-29,32,Stal Mielec,2,33,Korona Kielce,3,23/24,875,887,True
2087,pl1,Week 10,2023-09-29,30,Piast Gliwice,3,31,Widzew Lodz,2,23/24,823,839,True
2088,pl1,Week 10,2023-10-01,22,Raków Częstochowa,3,35,Radomiak Radom,0,23/24,604,969,True
2089,pl1,Week 10,2023-10-01,27,Pogon Szczecin,5,21,Lech Poznan,0,23/24,740,571,True
2090,pl1,Week 10,2023-10-01,23,Jagiellonia Bialystok,2,20,Legia Warszawa,0,23/24,629,565,True
2091,pl1,Week 10,2023-10-02,29,Górnik Zabrze,0,26,Zaglebie Lubin,2,23/24,796,707,True
2092,pl1,Week 11,2023-10-06,21,Lech Poznan,4,37,Puszcza Niepolomice,1,23/24,571,1001,True
2093,pl1,Week 11,2023-10-07,31,Widzew Lodz,1,32,Stal Mielec,0,23/24,839,875,True
2094,pl1,Week 11,2023-10-07,26,Zaglebie Lubin,1,30,Piast Gliwice,1,23/24,707,823,True
2095,pl1,Week 11,2023-10-08,24,Slask Wroclaw,1,29,Górnik Zabrze,1,23/24,663,796,True
2096,pl1,Week 11,2023-10-08,25,Cracovia,2,23,Jagiellonia Bialystok,4,23/24,696,629,True
2097,pl1,Week 11,2023-10-08,20,Legia Warszawa,1,22,Raków Częstochowa,2,23/24,565,604,True
2098,pl1,Week 12,2023-10-20,30,Piast Gliwice,0,27,Pogon Szczecin,0,23/24,823,740,True
2099,pl1,Week 12,2023-10-20,23,Jagiellonia Bialystok,3,26,Zaglebie Lubin,0,23/24,629,707,True
2100,pl1,Week 12,2023-10-21,37,Puszcza Niepolomice,1,25,Cracovia,1,23/24,1001,696,True
2101,pl1,Week 12,2023-10-21,24,Slask Wroclaw,4,20,Legia Warszawa,0,23/24,663,565,True
2102,pl1,Week 12,2023-10-22,35,Radomiak Radom,1,33,Korona Kielce,1,23/24,969,887,True
2103,pl1,Week 12,2023-10-22,29,Górnik Zabrze,2,22,Raków Częstochowa,1,23/24,796,604,True
2104,pl1,Week 13,2023-10-27,33,Korona Kielce,5,37,Puszcza Niepolomice,3,23/24,887,1001,True
2105,pl1,Week 13,2023-10-28,27,Pogon Szczecin,2,23,Jagiellonia Bialystok,1,23/24,740,629,True
2106,pl1,Week 13,2023-10-28,25,Cracovia,1,21,Lech Poznan,1,23/24,696,571,True
2107,pl1,Week 13,2023-10-29,26,Zaglebie Lubin,2,35,Radomiak Radom,3,23/24,707,969,True
2108,pl1,Week 13,2023-10-29,20,Legia Warszawa,1,32,Stal Mielec,3,23/24,565,875,True
2109,pl1,Week 13,2023-10-29,22,Raków Częstochowa,1,31,Widzew Lodz,1,23/24,604,839,True
2110,pl1,Week 14,2023-11-03,30,Piast Gliwice,0,33,Korona Kielce,0,23/24,823,887,True
2111,pl1,Week 14,2023-11-03,23,Jagiellonia Bialystok,4,32,Stal Mielec,0,23/24,629,875,True
2112,pl1,Week 14,2023-11-04,37,Puszcza Niepolomice,0,27,Pogon Szczecin,2,23/24,1001,740,True
2113,pl1,Week 14,2023-11-05,22,Raków Częstochowa,5,26,Zaglebie Lubin,0,23/24,604,707,True
2114,pl1,Week 14,2023-11-05,35,Radomiak Radom,0,20,Legia Warszawa,1,23/24,969,565,True
2115,pl1,Week 14,2023-11-06,29,Górnik Zabrze,1,25,Cracovia,0,23/24,796,696,True
2116,pl1,Week 15,2023-11-10,25,Cracovia,0,24,Slask Wroclaw,1,23/24,696,663,True
2117,pl1,Week 15,2023-11-11,26,Zaglebie Lubin,1,31,Widzew Lodz,1,23/24,707,839,True
2118,pl1,Week 15,2023-11-11,33,Korona Kielce,2,23,Jagiellonia Bialystok,2,23/24,887,629,True
2119,pl1,Week 15,2023-11-12,32,Stal Mielec,2,29,Górnik Zabrze,1,23/24,875,796,True
2120,pl1,Week 15,2023-11-12,27,Pogon Szczecin,1,22,Raków Częstochowa,1,23/24,740,604,True
2121,pl1,Week 15,2023-11-12,20,Legia Warszawa,0,21,Lech Poznan,0,23/24,565,571,True
2122,pl1,Week 16,2023-11-24,23,Jagiellonia Bialystok,0,30,Piast Gliwice,0,23/24,629,823,True
2123,pl1,Week 16,2023-11-25,22,Raków Częstochowa,1,25,Cracovia,1,23/24,604,696,True
2124,pl1,Week 16,2023-11-25,27,Pogon Szczecin,2,32,Stal Mielec,3,23/24,740,875,True
2125,pl1,Week 16,2023-11-26,37,Puszcza Niepolomice,2,29,Górnik Zabrze,1,23/24,1001,796,True
2126,pl1,Week 16,2023-11-26,21,Lech Poznan,1,31,Widzew Lodz,3,23/24,571,839,True
2127,pl1,Week 16,2023-11-27,35,Radomiak Radom,0,24,Slask Wroclaw,1,23/24,969,663,True
2128,pl1,Week 17,2023-12-01,29,Górnik Zabrze,1,27,Pogon Szczecin,0,23/24,796,740,True
2129,pl1,Week 17,2023-12-02,31,Widzew Lodz,0,35,Radomiak Radom,3,23/24,839,969,True
2130,pl1,Week 17,2023-12-02,33,Korona Kielce,0,21,Lech Poznan,1,23/24,887,571,True
2131,pl1,Week 17,2023-12-03,26,Zaglebie Lubin,0,20,Legia Warszawa,3,23/24,707,565,True
2132,pl1,Week 17,2023-12-03,24,Slask Wroclaw,1,22,Raków Częstochowa,1,23/24,663,604,True
2133,pl1,Week 17,2024-03-12,30,Piast Gliwice,1,37,Puszcza Niepolomice,0,23/24,823,1001,True
2134,pl1,Week 18,2023-12-09,35,Radomiak Radom,1,29,Górnik Zabrze,1,23/24,969,796,True
2135,pl1,Week 18,2023-12-09,25,Cracovia,2,32,Stal Mielec,2,23/24,696,875,True
2136,pl1,Week 18,2023-12-09,24,Slask Wroclaw,0,33,Korona Kielce,0,23/24,663,887,True
2137,pl1,Week 18,2023-12-10,21,Lech Poznan,0,30,Piast Gliwice,1,23/24,571,823,True
2138,pl1,Week 18,2023-12-10,23,Jagiellonia Bialystok,4,22,Raków Częstochowa,2,23/24,629,604,True
2139,pl1,Week 18,2023-12-11,37,Puszcza Niepolomice,1,31,Widzew Lodz,0,23/24,1001,839,True
2140,pl1,Week 19,2023-12-15,26,Zaglebie Lubin,1,24,Slask Wroclaw,2,23/24,707,663,True
2141,pl1,Week 19,2023-12-16,37,Puszcza Niepolomice,3,23,Jagiellonia Bialystok,3,23/24,1001,629,True
2142,pl1,Week 19,2023-12-16,31,Widzew Lodz,1,27,Pogon Szczecin,2,23/24,839,740,True
2143,pl1,Week 19,2023-12-16,35,Radomiak Radom,2,21,Lech Poznan,2,23/24,969,571,True
2144,pl1,Week 19,2023-12-17,22,Raków Częstochowa,1,33,Korona Kielce,0,23/24,604,887,True
2145,pl1,Week 19,2023-12-17,20,Legia Warszawa,2,25,Cracovia,0,23/24,565,696,True
2146,pl1,Week 19,2023-12-18,30,Piast Gliwice,3,32,Stal Mielec,0,23/24,823,875,True
2147,pl1,Week 20,2024-02-09,32,Stal Mielec,2,37,Puszcza Niepolomice,1,23/24,875,1001,True
2148,pl1,Week 20,2024-02-10,25,Cracovia,6,35,Radomiak Radom,0,23/24,696,969,True
2149,pl1,Week 20,2024-02-10,30,Piast Gliwice,1,29,Górnik Zabrze,3,23/24,823,796,True
2150,pl1,Week 20,2024-02-10,21,Lech Poznan,2,26,Zaglebie Lubin,0,23/24,571,707,True
2151,pl1,Week 20,2024-02-11,31,Widzew Lodz,1,23,Jagiellonia Bialystok,3,23/24,839,629,True
2152,pl1,Week 20,2024-02-11,24,Slask Wroclaw,0,27,Pogon Szczecin,1,23/24,663,740,True
2153,pl1,Week 21,2024-02-16,35,Radomiak Radom,0,27,Pogon Szczecin,4,23/24,969,740,True
2154,pl1,Week 21,2024-02-16,24,Slask Wroclaw,0,32,Stal Mielec,1,23/24,663,875,True
2155,pl1,Week 21,2024-02-17,23,Jagiellonia Bialystok,1,21,Lech Poznan,2,23/24,629,571,True
